# Count	Section	Page	Subhead	Code

72	Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant
1	Characters	Symbols2	arrow	⤴ –keywords
1	Characters	Symbols2	arrow	⤵ -name
1	Characters	Symbols2	arrow	⤵ –keywords
1	Characters	Symbols2	arrow	🔄 -name
1	Characters	Symbols2	arrow	🔄 –keywords
1	Characters	Symbols2	religion	🛐 -name
1	Characters	Symbols2	religion	🛐 –keywords
1	Characters	Symbols2	religion	✡ -name
1	Characters	Symbols2	religion	✡ –keywords
1	Characters	Symbols2	religion	☸ -name
1	Characters	Symbols2	religion	☸ –keywords
1	Characters	Symbols2	religion	✝ -name
1	Characters	Symbols2	religion	✝ –keywords
1	Characters	Symbols2	religion	☦ -name
1	Characters	Symbols2	religion	☦ –keywords
1	Characters	Symbols2	religion	☪ -name
1	Characters	Symbols2	religion	☪ –keywords
1	Characters	Symbols2	religion	🔯 -name
1	Characters	Symbols2	religion	🔯 –keywords
1	Characters	Symbols2	av-symbol	⏯ -name
1	Characters	Symbols2	av-symbol	⏯ –keywords
1	Characters	Symbols2	math	✖ –keywords
1	Characters	Symbols2	math	➖ –keywords
1	Characters	Symbols2	math	🟰 –keywords
1	Characters	Symbols2	math	∈ -name
1	Characters	Symbols2	math	∈ –keywords
1	Characters	Symbols2	math	⊂ -name
1	Characters	Symbols2	math	⊂ –keywords
1	Characters	Symbols2	math	= -name
1	Characters	Symbols2	math	= –keywords
1	Characters	Symbols2	math	≠ -name
1	Characters	Symbols2	math	≠ –keywords
1	Characters	Symbols2	math	> -name
1	Characters	Symbols2	math	> –keywords
1	Characters	Symbols2	math	< -name
1	Characters	Symbols2	math	< –keywords
1	Characters	Symbols2	math	≤ –keywords
1	Characters	Symbols2	math	≥ -name
1	Characters	Symbols2	math	≥ –keywords
1	Characters	Symbols2	math	| –keywords
1	Characters	Symbols2	punctuation	⁉ –keywords
1	Characters	Symbols2	punctuation	، -name
1	Characters	Symbols2	punctuation	، –keywords
1	Characters	Symbols2	punctuation	؛ -name
1	Characters	Symbols2	punctuation	؛ –keywords
1	Characters	Symbols2	punctuation	؟ -name
1	Characters	Symbols2	punctuation	؟ –keywords
1	Characters	Symbols2	punctuation	& –keywords
1	Characters	Symbols2	punctuation	‘ –keywords
1	Characters	Symbols2	punctuation	’ –keywords
1	Characters	Symbols2	punctuation	“ –keywords
1	Characters	Symbols2	punctuation	” –keywords
1	Characters	Symbols2	punctuation	) –keywords
1	Characters	Symbols2	punctuation	[ –keywords
1	Characters	Symbols2	punctuation	] –keywords
1	Characters	Symbols2	punctuation	{ –keywords
1	Characters	Symbols2	punctuation	} –keywords
1	Characters	Symbols2	punctuation	〔 –keywords
1	Characters	Symbols2	punctuation	〕 –keywords
1	Characters	Symbols2	punctuation	〈 –keywords
1	Characters	Symbols2	punctuation	〉 –keywords
1	Characters	Symbols2	punctuation	《 –keywords
1	Characters	Symbols2	punctuation	》 –keywords
1	Characters	Symbols2	punctuation	「 –keywords
1	Characters	Symbols2	punctuation	」 –keywords
1	Characters	Symbols2	punctuation	『 –keywords
1	Characters	Symbols2	punctuation	』 –keywords
1	Characters	Symbols2	punctuation	〖 –keywords
1	Characters	Symbols2	punctuation	〗 –keywords
1	Characters	Symbols2	punctuation	【 –keywords
1	Characters	Symbols2	punctuation	】 –keywords
1	Characters	Symbols2	currency	₹ -name
1	Characters	Symbols2	currency	₹ –keywords
1	Characters	Symbols2	other-symbol	⚜ -name
1	Characters	Symbols2	other-symbol	⚜ –keywords
1	Characters	Symbols2	other-symbol	🔰 -name
1	Characters	Symbols2	other-symbol	🔰 –keywords
1	Characters	Symbols2	other-symbol	⭕ -name
1	Characters	Symbols2	other-symbol	⭕ –keywords
1	Characters	Symbols2	other-symbol	✳ -name
1	Characters	Symbols2	other-symbol	✳ –keywords
1	Characters	Symbols2	other-symbol	✴ -name
1	Characters	Symbols2	other-symbol	✴ –keywords
1	Characters	Symbols2	other-symbol	® –keywords
1	Characters	Symbols2	other-symbol	↨ -name
1	Characters	Symbols2	other-symbol	↨ –keywords
1	Characters	Symbols2	other-symbol	↹ –keywords
1	Characters	Symbols2	other-symbol	∀ -name
1	Characters	Symbols2	other-symbol	∀ –keywords
1	Characters	Symbols2	other-symbol	∂ –keywords
1	Characters	Symbols2	other-symbol	∃ –keywords
1	Characters	Symbols2	other-symbol	∅ –keywords
1	Characters	Symbols2	other-symbol	∉ -name
1	Characters	Symbols2	other-symbol	∉ –keywords
1	Characters	Symbols2	other-symbol	∋ -name
1	Characters	Symbols2	other-symbol	∋ –keywords
1	Characters	Symbols2	other-symbol	∎ -name
1	Characters	Symbols2	other-symbol	∎ –keywords
1	Characters	Symbols2	other-symbol	∑ –keywords
1	Characters	Symbols2	other-symbol	≮ -name
1	Characters	Symbols2	other-symbol	≮ –keywords
1	Characters	Symbols2	other-symbol	≯ -name
1	Characters	Symbols2	other-symbol	≯ –keywords
1	Characters	Symbols2	other-symbol	∓ –keywords
1	Characters	Symbols2	other-symbol	∝ -name
1	Characters	Symbols2	other-symbol	∝ –keywords
1	Characters	Symbols2	other-symbol	∣ –keywords
1	Characters	Symbols2	other-symbol	∥ -name
1	Characters	Symbols2	other-symbol	∥ –keywords
1	Characters	Symbols2	other-symbol	∮ –keywords
1	Characters	Symbols2	other-symbol	∴ -name
1	Characters	Symbols2	other-symbol	∴ –keywords
1	Characters	Symbols2	other-symbol	∵ -name
1	Characters	Symbols2	other-symbol	∵ –keywords
1	Characters	Symbols2	other-symbol	≃ -name
1	Characters	Symbols2	other-symbol	≃ –keywords
1	Characters	Symbols2	other-symbol	≅ -name
1	Characters	Symbols2	other-symbol	≅ –keywords
1	Characters	Symbols2	other-symbol	≌ -name
1	Characters	Symbols2	other-symbol	≌ –keywords
1	Characters	Symbols2	other-symbol	≒ –keywords
1	Characters	Symbols2	other-symbol	≣ -name
1	Characters	Symbols2	other-symbol	≣ –keywords
1	Characters	Symbols2	other-symbol	≦ -name
1	Characters	Symbols2	other-symbol	≦ –keywords
1	Characters	Symbols2	other-symbol	≧ -name
1	Characters	Symbols2	other-symbol	≧ –keywords
1	Characters	Symbols2	other-symbol	≪ -name
1	Characters	Symbols2	other-symbol	≪ –keywords
1	Characters	Symbols2	other-symbol	≫ -name
1	Characters	Symbols2	other-symbol	≫ –keywords
1	Characters	Symbols2	other-symbol	≬ -name
1	Characters	Symbols2	other-symbol	≬ –keywords
1	Characters	Symbols2	other-symbol	≳ -name
1	Characters	Symbols2	other-symbol	≳ –keywords
1	Characters	Symbols2	other-symbol	≺ -name
1	Characters	Symbols2	other-symbol	≺ –keywords
1	Characters	Symbols2	other-symbol	≻ -name
1	Characters	Symbols2	other-symbol	≻ –keywords
1	Characters	Symbols2	other-symbol	⊁ -name
1	Characters	Symbols2	other-symbol	⊁ –keywords
1	Characters	Symbols2	other-symbol	⊃ -name
1	Characters	Symbols2	other-symbol	⊃ –keywords
1	Characters	Symbols2	other-symbol	⊆ -name
1	Characters	Symbols2	other-symbol	⊆ –keywords
1	Characters	Symbols2	other-symbol	⊇ -name
1	Characters	Symbols2	other-symbol	⊇ –keywords
1	Characters	Symbols2	other-symbol	⊕ –keywords
1	Characters	Symbols2	other-symbol	⊖ –keywords
1	Characters	Symbols2	other-symbol	⊗ –keywords
1	Characters	Symbols2	other-symbol	⊙ –keywords
1	Characters	Symbols2	other-symbol	⊛ –keywords
1	Characters	Symbols2	other-symbol	⊞ –keywords
1	Characters	Symbols2	other-symbol	⊮ –keywords
1	Characters	Symbols2	other-symbol	⊰ –keywords
1	Characters	Symbols2	other-symbol	⊱ –keywords
1	Characters	Symbols2	other-symbol	⋭ -name
1	Characters	Symbols2	other-symbol	⋭ –keywords
1	Characters	Symbols2	other-symbol	⊶ -name
1	Characters	Symbols2	other-symbol	⊶ –keywords
1	Characters	Symbols2	other-symbol	⋰ -name
1	Characters	Symbols2	other-symbol	⋰ –keywords
1	Characters	Symbols2	other-symbol	⋱ -name
1	Characters	Symbols2	other-symbol	⋱ –keywords
1	Characters	Symbols2	other-symbol	■ –keywords
1	Characters	Symbols2	other-symbol	□ –keywords
1	Characters	Symbols2	other-symbol	▢ –keywords
1	Characters	Symbols2	other-symbol	▣ –keywords
1	Characters	Symbols2	other-symbol	▤ -name
1	Characters	Symbols2	other-symbol	▤ –keywords
1	Characters	Symbols2	other-symbol	▥ -name
1	Characters	Symbols2	other-symbol	▥ –keywords
1	Characters	Symbols2	other-symbol	▦ -name
1	Characters	Symbols2	other-symbol	▦ –keywords
1	Characters	Symbols2	other-symbol	▧ -name
1	Characters	Symbols2	other-symbol	▧ –keywords
1	Characters	Symbols2	other-symbol	▨ -name
1	Characters	Symbols2	other-symbol	▨ –keywords
1	Characters	Symbols2	other-symbol	▩ -name
1	Characters	Symbols2	other-symbol	▩ –keywords
1	Characters	Symbols2	other-symbol	▬ –keywords
1	Characters	Symbols2	other-symbol	▭ –keywords
1	Characters	Symbols2	other-symbol	▮ –keywords
1	Characters	Symbols2	other-symbol	▰ –keywords
1	Characters	Symbols2	other-symbol	△ –keywords
1	Characters	Symbols2	other-symbol	▴ –keywords
1	Characters	Symbols2	other-symbol	▵ –keywords
1	Characters	Symbols2	other-symbol	▷ –keywords
1	Characters	Symbols2	other-symbol	▸ –keywords
1	Characters	Symbols2	other-symbol	▹ –keywords
1	Characters	Symbols2	other-symbol	► –keywords
1	Characters	Symbols2	other-symbol	▻ –keywords
1	Characters	Symbols2	other-symbol	▽ –keywords
1	Characters	Symbols2	other-symbol	▾ –keywords
1	Characters	Symbols2	other-symbol	▿ –keywords
1	Characters	Symbols2	other-symbol	◁ –keywords
1	Characters	Symbols2	other-symbol	◂ –keywords
1	Characters	Symbols2	other-symbol	◃ –keywords
1	Characters	Symbols2	other-symbol	◄ –keywords
1	Characters	Symbols2	other-symbol	◅ –keywords
1	Characters	Symbols2	other-symbol	◆ –keywords
1	Characters	Symbols2	other-symbol	◇ –keywords
1	Characters	Symbols2	other-symbol	◈ -name
1	Characters	Symbols2	other-symbol	◈ –keywords
1	Characters	Symbols2	other-symbol	◉ -name
1	Characters	Symbols2	other-symbol	◉ –keywords
1	Characters	Symbols2	other-symbol	◍ -name
1	Characters	Symbols2	other-symbol	◍ –keywords
1	Characters	Symbols2	other-symbol	◐ -name
1	Characters	Symbols2	other-symbol	◐ –keywords
1	Characters	Symbols2	other-symbol	◑ -name
1	Characters	Symbols2	other-symbol	◑ –keywords
1	Characters	Symbols2	other-symbol	◒ -name
1	Characters	Symbols2	other-symbol	◒ –keywords
1	Characters	Symbols2	other-symbol	◓ -name
1	Characters	Symbols2	other-symbol	◓ –keywords
1	Characters	Symbols2	other-symbol	◔ -name
1	Characters	Symbols2	other-symbol	◔ –keywords
1	Characters	Symbols2	other-symbol	◕ -name
1	Characters	Symbols2	other-symbol	◕ –keywords
1	Characters	Symbols2	other-symbol	◙ -name
1	Characters	Symbols2	other-symbol	◙ –keywords
1	Characters	Symbols2	other-symbol	◜ -name
1	Characters	Symbols2	other-symbol	◜ –keywords
1	Characters	Symbols2	other-symbol	◝ -name
1	Characters	Symbols2	other-symbol	◝ –keywords
1	Characters	Symbols2	other-symbol	◞ -name
1	Characters	Symbols2	other-symbol	◞ –keywords
1	Characters	Symbols2	other-symbol	◟ -name
1	Characters	Symbols2	other-symbol	◟ –keywords
1	Characters	Symbols2	other-symbol	◢ -name
1	Characters	Symbols2	other-symbol	◢ –keywords
1	Characters	Symbols2	other-symbol	◣ -name
1	Characters	Symbols2	other-symbol	◣ –keywords
1	Characters	Symbols2	other-symbol	◤ -name
1	Characters	Symbols2	other-symbol	◤ –keywords
1	Characters	Symbols2	other-symbol	◥ -name
1	Characters	Symbols2	other-symbol	◥ –keywords
1	Characters	Symbols2	other-symbol	◳ -name
1	Characters	Symbols2	other-symbol	◳ –keywords
1	Characters	Symbols2	other-symbol	◷ -name
1	Characters	Symbols2	other-symbol	◷ –keywords
1	Characters	Symbols2	other-symbol	◿ -name
1	Characters	Symbols2	other-symbol	◿ –keywords
1	Characters	Symbols2	other-symbol	⨧ -name
1	Characters	Symbols2	other-symbol	⨧ –keywords
1	Characters	Symbols2	other-symbol	⨯ -name
1	Characters	Symbols2	other-symbol	⨯ –keywords
1	Characters	Symbols2	other-symbol	⨼ –keywords
1	Characters	Symbols2	other-symbol	⩣ -name
1	Characters	Symbols2	other-symbol	⩣ –keywords
1	Characters	Symbols2	other-symbol	⩽ -name
1	Characters	Symbols2	other-symbol	⩽ –keywords
1	Characters	Symbols2	other-symbol	⪍ -name
1	Characters	Symbols2	other-symbol	⪍ –keywords
1	Characters	Symbols2	other-symbol	⪚ -name
1	Characters	Symbols2	other-symbol	⪚ –keywords
1	Characters	Symbols2	other-symbol	₢ –keywords
1	Characters	Symbols2	other-symbol	₣ -name
1	Characters	Symbols2	other-symbol	₣ –keywords
1	Characters	Symbols2	other-symbol	₤ –keywords
1	Characters	Symbols2	other-symbol	₰ -name
1	Characters	Symbols2	other-symbol	₰ –keywords
1	Characters	Symbols2	other-symbol	₳ –keywords
1	Characters	Symbols2	other-symbol	₶ –keywords
1	Characters	Symbols2	alphanum	Ⓜ -name
1	Characters	Symbols2	alphanum	Ⓜ –keywords
1	Characters	Symbols2	geometric	▼ –keywords
1	Characters	Symbols2	geometric	▲ –keywords
1	Characters	Symbols2	geometric	● –keywords
1	Characters	Symbols2	geometric	○ –keywords
1	Characters	Symbols2	geometric	◯ –keywords
1	Characters	Flags	flag	🏁 -name
1	Characters	Flags	flag	🏁 –keywords
1	Characters	Flags	flag	🚩 –keywords
1	Characters	Flags	flag	🏳 –keywords
1	Characters	Component	skin-tone	🏻 -name
1	Characters	Component	skin-tone	🏻 –keywords
1	Characters	Component	skin-tone	🏼 -name
1	Characters	Component	skin-tone	🏼 –keywords
1	Characters	Component	skin-tone	🏽 -name
1	Characters	Component	skin-tone	🏽 –keywords
1	Characters	Component	skin-tone	🏾 -name
1	Characters	Component	skin-tone	🏾 –keywords
1	Characters	Component	skin-tone	🏿 -name
1	Characters	Component	skin-tone	🏿 –keywords
1	Miscellaneous	Displaying Lists	Narrow “and” List	2
1	Miscellaneous	Displaying Lists	Narrow “and” List	end
1	Miscellaneous	Displaying Lists	Unit List	2
1	Miscellaneous	Displaying Lists	Unit List	end
1	Miscellaneous	Displaying Lists	Narrow Unit List	2
1	Miscellaneous	Displaying Lists	Narrow Unit List	start
1	Miscellaneous	Displaying Lists	Narrow Unit List	middle
1	Units	Duration	day-person	long-one-accusative
1	Units	Duration	day-person	long-one-instrumental
1	Units	Duration	day-person	long-one-translative
1	Units	Duration	day-person	long-one-terminative
1	Units	Duration	day-person	long-other-accusative
1	Units	Duration	day-person	long-other-instrumental
1	Units	Duration	day-person	long-other-translative
1	Units	Duration	day-person	long-other-terminative
1	Units	Duration	decade	long-one-accusative
1	Units	Duration	decade	long-one-translative
1	Units	Duration	decade	long-one-terminative
1	Units	Duration	decade	long-other-accusative
1	Units	Duration	decade	long-other-instrumental
1	Units	Duration	decade	long-other-translative
1	Units	Duration	decade	long-other-terminative
1	Units	Duration	century	long-one-accusative
1	Units	Duration	century	long-one-translative
1	Units	Duration	century	long-one-terminative
1	Units	Duration	century	long-other-accusative
1	Units	Duration	century	long-other-instrumental
1	Units	Duration	century	long-other-translative
1	Units	Duration	century	long-other-terminative
1	Units	Duration	year	long-one-accusative
1	Units	Duration	year	long-one-translative
1	Units	Duration	year	long-one-terminative
