# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
BCP47	u_Extension	ca-islamic	_description	…	Hijri calendar
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ቻ ↔ $ቸ $ራብዕ ; # ETHIOPIC SYLLABLE CAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ቼ $ጥበቅ  ← $ቸ$ቸ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ቼ ↔ $ቸ $ኃምስ ; # ETHIOPIC SYLLABLE CEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ች ← $ቸ  ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ች ↔ $ቸ $ሳድስ ; # ETHIOPIC SYLLABLE CE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ች}$wordBoundary → $ቸ ; # ETHIOPIC SYLLABLE CE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ቾ ↔ $ቸ $ሳብዕ ; # ETHIOPIC SYLLABLE CO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ቿ ↔ $ቸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE CWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኀ → $ኀ $ግዕዝ ; # ETHIOPIC SYLLABLE XA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኁ → $ኀ $ካዕብ ; # ETHIOPIC SYLLABLE XU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኂ → $ኀ $ሣልስ ; # ETHIOPIC SYLLABLE XI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኃ → $ኀ $ራብዕ ; # ETHIOPIC SYLLABLE XAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኄ → $ኀ $ኃምስ ; # ETHIOPIC SYLLABLE XEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኅ → $ኀ $ሳድስ ; # ETHIOPIC SYLLABLE XE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኅ}$wordBoundary → $ኀ ; # ETHIOPIC SYLLABLE XE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኆ → $ኀ $ሳብዕ ; # ETHIOPIC SYLLABLE XO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኈ → $ኀ $ዘመደ_ግዕዝ ; # ETHIOPIC SYLLABLE XWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኊ → $ኀ $ዘመደ_ሣልስ ; # ETHIOPIC SYLLABLE XWI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኋ → $ኀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE XWAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኌ → $ኀ $ዘመደ_ኃምስ ; # ETHIOPIC SYLLABLE XWEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኍ → $ኀ $ዘመደ_ሳድስ ; # ETHIOPIC SYLLABLE XWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ነ ↔ $ነ $ግዕዝ ; # ETHIOPIC SYLLABLE NA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኑ ↔ $ነ $ካዕብ ; # ETHIOPIC SYLLABLE NU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኒ ↔ $ነ $ሣልስ ; # ETHIOPIC SYLLABLE NI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ና ↔ $ነ $ራብዕ ; # ETHIOPIC SYLLABLE NAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኔ $ጥበቅ  ← $ነ$ነ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኔ ↔ $ነ $ኃምስ ; # ETHIOPIC SYLLABLE NEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ን ← $ነ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ን ↔ $ነ $ሳድስ ; # ETHIOPIC SYLLABLE NE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ን}$wordBoundary → $ነ ; # ETHIOPIC SYLLABLE NE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኖ ↔ $ነ $ሳብዕ ; # ETHIOPIC SYLLABLE NO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኗ ↔ $ነ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE NWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	አ ↔ $አ ; # ETHIOPIC SYLLABLE GLOTTAL A
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኡ ↔ $ኡ ; # ETHIOPIC SYLLABLE GLOTTAL U
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኢ ↔ $ኢ ; # ETHIOPIC SYLLABLE GLOTTAL I
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኣ ↔ $ኣ ; # ETHIOPIC SYLLABLE GLOTTAL AA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኤ ↔ $ኤ ; # ETHIOPIC SYLLABLE GLOTTAL EE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	እ ↔ $እ ; # ETHIOPIC SYLLABLE GLOTTAL E
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኦ ↔ $ኦ ; # ETHIOPIC SYLLABLE GLOTTAL O
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ከ ↔ $ከ $ግዕዝ ; # ETHIOPIC SYLLABLE KA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኩ ↔ $ከ $ካዕብ ; # ETHIOPIC SYLLABLE KU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኪ ↔ $ከ $ሣልስ ; # ETHIOPIC SYLLABLE KI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ካ ↔ $ከ $ራብዕ ; # ETHIOPIC SYLLABLE KAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኬ $ጥበቅ  ← $ከ$ከ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኬ ↔ $ከ $ኃምስ ; # ETHIOPIC SYLLABLE KEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ክ ← $ከ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ክ ↔ $ከ $ሳድስ ; # ETHIOPIC SYLLABLE KE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ክ}$wordBoundary → $ከ ; # ETHIOPIC SYLLABLE KE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኮ ↔ $ከ $ሳብዕ ; # ETHIOPIC SYLLABLE KO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኰ ↔ $ከ $ዘመደ_ግዕዝ ; # ETHIOPIC SYLLABLE KWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኲ ↔ $ከ $ዘመደ_ሣልስ ; # ETHIOPIC SYLLABLE KWI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኳ ↔ $ከ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE KWAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኴ ↔ $ከ $ዘመደ_ኃምስ ; # ETHIOPIC SYLLABLE KWEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኵ ← $ከ $ዘመደ_ሳድስ_w ; # ETHIOPIC SYLLABLE KWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኵ ↔ $ከ $ዘመደ_ሳድስ ; # ETHIOPIC SYLLABLE KWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኸ ↔ $ኸ $ግዕዝ ; # ETHIOPIC SYLLABLE KXA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኹ ↔ $ኸ $ካዕብ ; # ETHIOPIC SYLLABLE KXU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኺ ↔ $ኸ $ሣልስ ; # ETHIOPIC SYLLABLE KXI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኻ ↔ $ኸ $ራብዕ ; # ETHIOPIC SYLLABLE KXAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኼ $ጥበቅ  ← $ኸ$ኸ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኼ ↔ $ኸ $ኃምስ ; # ETHIOPIC SYLLABLE KXEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኽ ← $ኸ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኽ ↔ $ኸ $ሳድስ ; # ETHIOPIC SYLLABLE KXE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኽ}$wordBoundary → $ኸ ; # ETHIOPIC SYLLABLE KXE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ኾ ↔ $ኸ $ሳብዕ ; # ETHIOPIC SYLLABLE KXO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዀ ↔ $ኸ $ዘመደ_ግዕዝ ; # ETHIOPIC SYLLABLE KXWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዂ ↔ $ኸ $ዘመደ_ሣልስ ; # ETHIOPIC SYLLABLE KXWI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዃ ↔ $ኸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE KXWAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዄ ↔ $ኸ $ዘመደ_ኃምስ ; # ETHIOPIC SYLLABLE KXWEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዅ ← $ኸ $ዘመደ_ሳድስ_w ; # ETHIOPIC SYLLABLE KXWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዅ ↔ $ኸ $ዘመደ_ሳድስ ; # ETHIOPIC SYLLABLE KXWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ወ ↔ $ወ $ግዕዝ ; # ETHIOPIC SYLLABLE WA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዉ ↔ $ወ $ካዕብ ; # ETHIOPIC SYLLABLE WU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዊ ↔ $ወ $ሣልስ ; # ETHIOPIC SYLLABLE WI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዋ ↔ $ወ $ራብዕ ; # ETHIOPIC SYLLABLE WAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዌ $ጥበቅ  ← $ወ$ወ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዌ ↔ $ወ $ኃምስ ; # ETHIOPIC SYLLABLE WEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ው ← $ወ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ው ↔ $ወ $ሳድስ ; # ETHIOPIC SYLLABLE WE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ው}$wordBoundary → $ወ ; # ETHIOPIC SYLLABLE WE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዎ ↔ $ወ $ሳብዕ ; # ETHIOPIC SYLLABLE WO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዐ ↔ $ዐ $ግዕዝ ; # ETHIOPIC SYLLABLE PHARYNGEAL A
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዑ ↔ $ዐ $ካዕብ ; # ETHIOPIC SYLLABLE PHARYNGEAL U
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዒ ↔ $ዐ $ሣልስ; # ETHIOPIC SYLLABLE PHARYNGEAL I
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዓ ↔ $ዐ $ራብዕ; # ETHIOPIC SYLLABLE PHARYNGEAL AA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዔ ↔ $ዐ  $ኃምስ ; # ETHIOPIC SYLLABLE PHARYNGEAL EE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዕ ← $ዐ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዕ ↔ $ዐ $ሳድስ ; # ETHIOPIC SYLLABLE PHARYNGEAL E
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዖ ↔ $ዐ $ሳብዕ ; # ETHIOPIC SYLLABLE PHARYNGEAL O
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዘ ↔ $ዘ $ግዕዝ ; # ETHIOPIC SYLLABLE ZA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዙ ↔ $ዘ $ካዕብ ; # ETHIOPIC SYLLABLE ZU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዚ ↔ $ዘ $ሣልስ ; # ETHIOPIC SYLLABLE ZI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዛ ↔ $ዘ $ራብዕ ; # ETHIOPIC SYLLABLE ZAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዜ $ጥበቅ  ← $ዘ$ዘ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዜ ↔ $ዘ $ኃምስ ; # ETHIOPIC SYLLABLE ZEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዝ ← $ዘ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዝ ↔ $ዘ $ሳድስ ; # ETHIOPIC SYLLABLE ZE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዝ}$wordBoundary → $ዘ; # ETHIOPIC SYLLABLE ZE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዞ ↔ $ዘ $ሳብዕ ; # ETHIOPIC SYLLABLE ZO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዟ ↔ $ዘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE ZWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	የ ↔ $የ $ግዕዝ ; # ETHIOPIC SYLLABLE YA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዩ ↔ $የ $ካዕብ ; # ETHIOPIC SYLLABLE YU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዪ ↔ $የ $ሣልስ ; # ETHIOPIC SYLLABLE YI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ያ ↔ $የ $ራብዕ ; # ETHIOPIC SYLLABLE YAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዬ $ጥበቅ  ← $የ$የ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዬ ↔ $የ $ኃምስ ; # ETHIOPIC SYLLABLE YEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ይ ← $የ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ይ ↔ $የ $ሳድስ ; # ETHIOPIC SYLLABLE YE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ይ}$wordBoundary → $የ ; # ETHIOPIC SYLLABLE YE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዮ ↔ $የ $ሳብዕ ; # ETHIOPIC SYLLABLE YO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ደ ↔ $ደ $ግዕዝ ; # ETHIOPIC SYLLABLE DA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዱ ↔ $ደ $ካዕብ ; # ETHIOPIC SYLLABLE DU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዲ ↔ $ደ $ሣልስ ; # ETHIOPIC SYLLABLE DI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዳ ↔ $ደ $ራብዕ ; # ETHIOPIC SYLLABLE DAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዴ $ጥበቅ  ← $ደ$ደ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዴ ↔ $ደ $ኃምስ ; # ETHIOPIC SYLLABLE DEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ድ ← $ደ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ድ ↔ $ደ $ሳድስ ; # ETHIOPIC SYLLABLE DE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ድ}$wordBoundary → $ደ ; # ETHIOPIC SYLLABLE DE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዶ ↔ $ደ $ሳብዕ ; # ETHIOPIC SYLLABLE DO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ዷ ↔ $ደ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE DWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጀ ↔ $ጀ $ግዕዝ ; # ETHIOPIC SYLLABLE JA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጁ ↔ $ጀ $ካዕብ ; # ETHIOPIC SYLLABLE JU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጂ ↔ $ጀ $ሣልስ ; # ETHIOPIC SYLLABLE JI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጃ ↔ $ጀ $ራብዕ ; # ETHIOPIC SYLLABLE JAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጄ $ጥበቅ  ← $ጀ$ጀ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጄ ↔ $ጀ $ኃምስ ; # ETHIOPIC SYLLABLE JEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጅ ← $ጀ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጅ ↔ $ጀ $ሳድስ ; # ETHIOPIC SYLLABLE JE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጅ}$wordBoundary → $ጀ ; # ETHIOPIC SYLLABLE JE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጆ ↔ $ጀ $ሳብዕ ; # ETHIOPIC SYLLABLE JO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጇ ↔ $ጀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE JWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ገ ↔ $ገ $ግዕዝ ; # ETHIOPIC SYLLABLE GA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጉ ↔ $ገ $ካዕብ ; # ETHIOPIC SYLLABLE GU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጊ ↔ $ገ $ሣልስ ; # ETHIOPIC SYLLABLE GI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጋ ↔ $ገ $ራብዕ ; # ETHIOPIC SYLLABLE GAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጌ $ጥበቅ  ← $ገ$ገ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጌ ↔ $ገ $ኃምስ ; # ETHIOPIC SYLLABLE GEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ግ ← $ገ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ግ ↔ $ገ $ሳድስ ; # ETHIOPIC SYLLABLE GE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ግ}$wordBoundary → $ገ ; # ETHIOPIC SYLLABLE GE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጎ ↔ $ገ $ሳብዕ ; # ETHIOPIC SYLLABLE GO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጐ ↔ $ገ $ዘመደ_ግዕዝ ; # ETHIOPIC SYLLABLE GWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጒ ↔ $ገ $ዘመደ_ሣልስ ; # ETHIOPIC SYLLABLE GWI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጓ ↔ $ገ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE GWAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጔ ↔ $ገ $ዘመደ_ኃምስ; # ETHIOPIC SYLLABLE GWEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጕ ← $ገ $ዘመደ_ሳድስ_w ; # ETHIOPIC SYLLABLE GWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጕ ↔ $ገ $ዘመደ_ሳድስ ; # ETHIOPIC SYLLABLE GWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጘ ↔ $ጘ $ግዕዝ ; # ETHIOPIC SYLLABLE GGA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጙ ↔ $ጘ $ካዕብ ; # ETHIOPIC SYLLABLE GGU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጚ ↔ $ጘ $ሣልስ ; # ETHIOPIC SYLLABLE GGI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጛ ↔ $ጘ $ራብዕ ; # ETHIOPIC SYLLABLE GGAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጜ $ጥበቅ  ← $ጘ$ጘ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጜ ↔ $ጘ $ኃምስ ; # ETHIOPIC SYLLABLE GGEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጝ ← $ጘ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጝ ↔ $ጘ $ሳድስ ; # ETHIOPIC SYLLABLE GGE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጝ}$wordBoundary → $ጘ ; # ETHIOPIC SYLLABLE GGE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጞ ↔ $ጘ $ሳብዕ ; # ETHIOPIC SYLLABLE GGO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጟ ↔ $ጘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE GGWAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጠ ↔ $ጠ $ግዕዝ ; # ETHIOPIC SYLLABLE THA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጡ ↔ $ጠ $ካዕብ ; # ETHIOPIC SYLLABLE THU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጢ ↔ $ጠ $ሣልስ ; # ETHIOPIC SYLLABLE THI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጣ ↔ $ጠ $ራብዕ ; # ETHIOPIC SYLLABLE THAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጤ $ጥበቅ  ← $ጠ$ጠ  $ኃምስ ;
