# Count	Section	Page	Subhead	Code

106	Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-symbol-narrow
20	Characters	Symbols2	other-symbol	⇒ -name
20	Characters	Symbols2	other-symbol	⇓ -name
20	Characters	Symbols2	other-symbol	⇚ -name
19	Units	Energy and Power	foodcalorie	short-other-nominative
19	Locale Display Names	Keys	calendar	calendar-islamic-tbla
19	Units	Graphics	dot-per-centimeter	long-one-nominative
19	Units	Energy and Power	foodcalorie	narrow-other-nominative
19	Locale Display Names	Territories (Africa)	Eastern Africa	IO
19	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd
19	Timezones	Timezone Display Patterns	null	Region Format - Standard
19	Characters	Symbols2	other-symbol	↟ -name
19	Characters	Symbols2	other-symbol	↠ -name
19	Characters	Symbols2	other-symbol	↡ -name
19	Characters	Symbols2	other-symbol	↡ –keywords
19	Characters	Symbols2	other-symbol	↢ -name
19	Characters	Symbols2	other-symbol	↣ -name
19	Characters	Symbols2	other-symbol	↨ -name
19	Characters	Symbols2	other-symbol	↰ -name
19	Characters	Symbols2	other-symbol	⇇ -name
19	Characters	Symbols2	other-symbol	⇇ –keywords
19	Characters	Symbols2	other-symbol	⇊ -name
19	Characters	Symbols2	other-symbol	⇑ -name
18	Characters	People & Body	person	🧔‍♂ –keywords
18	Units	Graphics	dot-per-inch	long-one-nominative
18	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeG	given
18	Locale Display Names	Languages (E-J)	E	English ► en_GB
18	Date & Time	Gregorian	Months - wide - Formatting	Sep
18	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMd
18	Timezones	Timezone Display Patterns	null	Region Format - Generic
18	Timezones	Timezone Display Patterns	null	Region Format - Daylight
18	Timezones	Europe	GMT	standard-long
18	Characters	Symbols2	other-symbol	‸ –keywords
18	Characters	Symbols2	other-symbol	↝ –keywords
17	Date & Time	Gregorian	Months - wide - Formatting	Jan
17	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeGGS	given
17	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	surname-prefix
17	Date & Time	Gregorian	Months - wide - Formatting	Dec
17	Date & Time	Gregorian	Days - wide - Formatting	fri
17	Date & Time	Gregorian	Day Periods - wide - Formatting	am
17	Units	Measurement Systems	null	UK
17	Characters	Symbols2	other-symbol	‽ -name
17	Characters	Symbols2	other-symbol	↜ –keywords
17	Characters	Symbols2	other-symbol	↝ -name
17	Locale Display Names	Languages (E-J)	E	English ► en_CA
16	Date & Time	Gregorian	Months - wide - Formatting	Feb
16	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeGS	surname
16	Miscellaneous	Person Name Formats	PersonName Main Patterns for Order: surnameFirst	medium-referring-formal
16	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	given2
16	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	surname2
16	Core Data	Alphabetic Information	Characters in Use	Main Letters
16	Core Data	Alphabetic Information	Characters in Use	Others: punctuation
16	Date & Time	Gregorian	Months - wide - Formatting	Jul
16	Date & Time	Gregorian	Months - wide - Formatting	Aug
16	Date & Time	Gregorian	Months - wide - Formatting	Oct
16	Date & Time	Gregorian	Months - wide - Formatting	Nov
16	Date & Time	Gregorian	Day Periods - wide - Formatting	pm
16	Units	Measurement Systems	null	US
16	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	given
16	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	given-informal
16	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	given2
16	Miscellaneous	Person Name Formats	PersonName Main Patterns for Order: givenFirst	long-referring-formal
16	Miscellaneous	Person Name Formats	PersonName Main Patterns for Order: surnameFirst	long-referring-formal
16	Characters	Symbols2	other-symbol	‾ -name
16	Characters	Symbols2	other-symbol	⁂ -name
16	Characters	Symbols2	other-symbol	↜ -name
16	Characters	Symbols2	other-symbol	↯ -name
16	Locale Display Names	Languages (E-J)	E	English ► en_AU
15	Units	Energy and Power	foodcalorie	short-one-nominative
15	Units	Graphics	dot	long-one-nominative
15	Units	Graphics	pixel-per-inch	long-other-nominative
15	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeGS	given
15	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeGGS	given2
15	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeGGS	surname
15	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	given
15	Locale Display Names	Languages (E-J)	E	English ► en
15	Date & Time	Gregorian	Months - wide - Formatting	Mar
15	Date & Time	Gregorian	Months - wide - Formatting	Apr
15	Date & Time	Gregorian	Months - wide - Formatting	May
15	Date & Time	Gregorian	Months - wide - Formatting	Jun
15	Date & Time	Gregorian	Days - wide - Formatting	sun
15	Date & Time	Gregorian	Days - wide - Formatting	mon
15	Date & Time	Gregorian	Days - wide - Formatting	tue
15	Date & Time	Gregorian	Days - wide - Formatting	wed
15	Date & Time	Gregorian	Days - wide - Formatting	sat
15	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMd
15	Currencies	Western Africa	Western Africa: Sierra Leone	SLL-name-other
15	Units	Measurement Systems	null	metric
15	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	credentials
15	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	surname-core
15	Characters	People & Body	person	🧔‍♀ –keywords
14	Units	Energy and Power	foodcalorie	short-displayName
14	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	title
14	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignGS	given
14	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	given-informal
14	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	surname-core
14	Locale Display Names	Languages (A-D)	A	Arabic ► ar_001
14	Locale Display Names	Languages (A-D)	C	Central Kurdish ► ckb-menu
14	Locale Display Names	Scripts	Major Use	Latn
14	Date & Time	Gregorian	Days - wide - Formatting	thu
14	Date & Time	Gregorian	Formats - Standard - Date Formats	long
14	Date & Time	Gregorian	Formats - Standard - Date Formats	short
14	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMd
14	Date & Time	Generic	Formats - Standard - Date Formats	full
14	Currencies	Western Africa	Western Africa: Sierra Leone	SLL-name
14	Miscellaneous	Person Name Formats	PersonName Main Patterns for Order: givenFirst	medium-referring-formal
14	Date & Time	Gregorian	Eras - wide	0-variant
14	Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency
14	Characters	Smileys & Emotion	heart	❤‍🩹 -name
14	Characters	Symbols2	other-symbol	‸ -name
14	Miscellaneous	Person Name Formats	AuxiliaryItems	nativeSpaceReplacement
13	Locale Display Names	Languages (E-J)	I	Indonesian ► id
13	Locale Display Names	Languages (O-S)	S	Spanish ► es_ES
13	Locale Display Names	Territories (Africa)	Western Africa	CI
13	Miscellaneous	Displaying Lists	“Or” List	2
13	Units	Graphics	pixel-per-centimeter	long-displayName
13	Units	Graphics	pixel-per-centimeter	long-other-nominative
13	Units	Graphics	pixel-per-inch	long-displayName
13	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignG	given
13	Units	Speed and Acceleration	beaufort	long-few-nominative
13	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignGGS	surname
13	Locale Display Names	Languages (O-S)	S	Spanish ► es_419
13	Locale Display Names	Territories (Europe)	Northern Europe	CQ
13	Locale Display Names	Territories (Asia)	Eastern Asia	HK
13	Locale Display Names	Territories (Asia)	Eastern Asia	MO
13	Locale Display Names	Territories (Asia)	Southeast Asia	TL
13	Date & Time	Gregorian	Months - abbreviated - Formatting	Sep
13	Date & Time	Gregorian	Formats - Standard - Date Formats	full
13	Date & Time	Gregorian	Formats - Standard - Date Formats	medium
13	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMEd
13	Date & Time	Gregorian	Formats - Flexible - Date Formats	Md
13	Date & Time	Gregorian	Formats - Flexible - Date Formats	MEd
13	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMMMEd/d
13	Date & Time	Generic	Formats - Flexible - Date Formats	MEd
13	Date & Time	Generic	Formats - Intervals - Date Formats	yMMMEd/d
13	Timezones	North America	Hawaii_Aleutian	daylight-long
13	Timezones	North America	Mexico_Northwest	generic-long
13	Timezones	North America	Mexico_Northwest	standard-long
13	Timezones	North America	Mexico_Northwest	daylight-long
13	Timezones	Australasia	Christmas	standard-long
13	Timezones	Australasia	Norfolk	generic-long
13	Timezones	Australasia	Norfolk	standard-long
13	Timezones	Australasia	Norfolk	daylight-long
13	Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency
13	Miscellaneous	Displaying Lists	“Or” List	end
13	Miscellaneous	Minimal Pairs	Ordinal	other
13	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	generation
13	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignGS	surname
13	Characters	People & Body	person-activity	🧑‍🦼 –keywords
13	Date & Time	Islamic	Formats - Flexible - Date Formats	yyyyMEd
12	Characters	Smileys & Emotion	face-neutral-skeptical	🫨 –keywords
12	Locale Display Names	Geographic Regions	Asia	035
12	Date & Time	Gregorian	Months - abbreviated - Formatting	Jan
12	Units	Energy and Power	foodcalorie	long-displayName
12	Miscellaneous	Displaying Lists	“And” List	end
12	Units	Compound Units	10p27	narrow
12	Units	Graphics	pixel	narrow-other-nominative
12	Units	Graphics	pixel-per-centimeter	narrow-other-nominative
12	Units	Graphics	pixel-per-inch	narrow-other-nominative
12	Units	Energy and Power	foodcalorie	narrow-one-nominative
12	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	generation
12	Locale Display Names	Languages (A-D)	D	Dutch ► nl_BE
12	Locale Display Names	Languages (K-N)	L	Levantine Arabic ► apc
12	Locale Display Names	Scripts	Major Use	Telu
12	Locale Display Names	Territories (North America)	Northern America	GL
12	Locale Display Names	Territories (North America)	Caribbean	BQ
12	Locale Display Names	Territories (South America)	South America	GS
12	Locale Display Names	Territories (Europe)	Eastern Europe	BY
12	Locale Display Names	Territories (Asia)	Western Asia	SA
12	Locale Display Names	Territories (Asia)	Southern Asia	IN
12	Locale Display Names	Territories (Asia)	Southeast Asia	PH
12	Locale Display Names	Keys	collation	collation-standard
12	Date & Time	Fields	Date Fields	second-short
12	Date & Time	Fields	Relative Day	-1
12	Date & Time	Fields	Relative Day	0
12	Date & Time	Fields	Relative Day	1
12	Date & Time	Gregorian	Eras - abbreviated	1-variant
12	Date & Time	Gregorian	Months - abbreviated - Formatting	Nov
12	Date & Time	Gregorian	Days - narrow - Standalone	mon
12	Date & Time	Gregorian	Days - narrow - Standalone	tue
12	Date & Time	Gregorian	Days - narrow - Standalone	wed
12	Date & Time	Gregorian	Days - narrow - Standalone	thu
12	Date & Time	Gregorian	Day Periods - abbreviated - Formatting	am
12	Date & Time	Gregorian	Formats - Flexible - Date Formats	yM
12	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMEd
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/G
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/M
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/y
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/d
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/G
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/M
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/y
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/d
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/G
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/M
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/y
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMd/d
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMEd/d
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	yM/y
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMd/d
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMMM/M
12	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMMMd/M
12	Date & Time	Generic	Formats - Standard - Date Formats	long
12	Date & Time	Generic	Formats - Standard - Date Formats	short
12	Date & Time	Generic	Formats - Flexible - Date Formats	GyMd
12	Date & Time	Generic	Formats - Flexible - Date Formats	GyMMMEd
12	Date & Time	Generic	Formats - Flexible - Date Formats	Md
12	Date & Time	Generic	Formats - Intervals - Date Formats	Md/d
12	Date & Time	Generic	Formats - Intervals - Date Formats	Md/M
12	Date & Time	Generic	Formats - Intervals - Date Formats	MEd/d
12	Date & Time	Generic	Formats - Intervals - Date Formats	MEd/M
12	Date & Time	Generic	Formats - Intervals - Date Formats	MMMEd/d
12	Date & Time	Generic	Formats - Intervals - Date Formats	yMMM/y
12	Date & Time	Generic	Formats - Intervals - Date Formats	yMMMd/d
12	Date & Time	Generic	Formats - Intervals - Date Formats	yMMMd/M
12	Date & Time	Generic	Formats - Intervals - Date Formats	yMMMd/y
12	Date & Time	Generic	Formats - Intervals - Date Formats	yMMMEd/M
12	Date & Time	Generic	Formats - Intervals - Date Formats	yMMMEd/y
12	Timezones	North America	Greenland_Eastern	generic-long
12	Timezones	North America	Greenland_Eastern	standard-long
12	Timezones	North America	Greenland_Eastern	daylight-long
12	Timezones	North America	Hawaii_Aleutian	generic-long
12	Timezones	North America	Hawaii_Aleutian	standard-long
12	Timezones	South America	Ecuador	standard-long
12	Timezones	Western Asia	Azerbaijan	generic-long
12	Timezones	Western Asia	Azerbaijan	standard-long
12	Timezones	Western Asia	Azerbaijan	daylight-long
12	Timezones	Eastern Asia	Mongolia	generic-long
12	Timezones	Eastern Asia	Mongolia	standard-long
12	Timezones	Eastern Asia	Mongolia	daylight-long
12	Timezones	Australasia	Cocos	standard-long
12	Timezones	Oceania	Line_Islands	standard-long
12	Currencies	North America (C)	Northern America: Bermuda	BMD-name
12	Currencies	North America (C)	Northern America: Canada	CAD-name-other
12	Currencies	North America (C)	Central America: Belize	BZD-name
12	Currencies	Southern/Eastern Europe	Eastern Europe: Belarus	BYN-name-other
12	Currencies	Southern/Eastern Europe	Eastern Europe: Belarus	BYN-name
12	Currencies	Northern Africa	Northern Africa: Libya	LYD-name-other
12	Currencies	Southern Africa	Southern Africa: Eswatini	SZL-name
12	Currencies	Western Asia (C)	Western Asia: Armenia	AMD-name-other
12	Currencies	Western Asia (C)	Western Asia: Türkiye	TRY-name
12	Currencies	Southern Asia (C)	Southern Asia: Maldives	MVR-name
12	Currencies	Southeast Asia (C)	Southeast Asia: Indonesia	IDR-name-other
12	Currencies	Southeast Asia (C)	Southeast Asia: Indonesia	IDR-name
12	Miscellaneous	Minimal Pairs	Plural	other
12	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignGGS	given
12	Miscellaneous	Person Name Formats	PersonName Sorting Patterns (Usage: referring)	medium-formal
12	Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	language
12	Date & Time	Gregorian	Eras - wide	1-variant
12	Units	Compound Units	10p30	narrow
12	Units	Energy and Power	foodcalorie	narrow-displayName
12	Characters	Smileys & Emotion	face-neutral-skeptical	😶‍🌫 -name
12	Characters	Smileys & Emotion	face-neutral-skeptical	😮‍💨 -name
12	Characters	People & Body	person-activity	🧑‍🦯 –keywords
12	Date & Time	Islamic	Formats - Standard - Date Formats	medium
12	Date & Time	Islamic	Formats - Standard - Date Formats	short
12	Date & Time	Islamic	Formats - Flexible - Date Formats	yyyyMd
12	Characters	People & Body	hand-fingers-open	🫷 –keywords
12	Date & Time	Fields	Date Fields	dayperiod-short
12	Date & Time	Fields	Date Fields	dayperiod-narrow
11	Locale Display Names	Languages (E-J)	G	German ► de
11	Locale Display Names	Languages (O-S)	P	Polish ► pl
11	Locale Display Names	Languages (O-S)	S	Spanish ► es
11	Locale Display Names	Scripts	Other	Hrkt
11	Locale Display Names	Territories (Africa)	Western Africa	CV
11	Timezones	South America	Argentina_Western	daylight-long
11	Units	Energy and Power	foodcalorie	long-other-nominative
11	Units	Graphics	pixel-per-centimeter	narrow-one-nominative
11	Units	Volume	dessert-spoon	narrow-other-nominative
11	Units	Compound Units	times	long
11	Locale Display Names	Languages (A-D)	C	Central Kurdish ► ckb-variant
11	Locale Display Names	Languages (A-D)	C	Chinese ► zh
11	Locale Display Names	Languages (A-D)	D	Dutch ► nl
11	Locale Display Names	Languages (E-J)	G	German ► de_CH
11	Locale Display Names	Languages (E-J)	I	Italian ► it
11	Locale Display Names	Scripts	Major Use	Deva
11	Locale Display Names	Scripts	Major Use	Hans
11	Locale Display Names	Scripts	Major Use	Hant
11	Locale Display Names	Geographic Regions	world	001
11	Locale Display Names	Geographic Regions	world	UN
11	Locale Display Names	Territories (North America)	Central America	SV
11	Locale Display Names	Territories (North America)	Caribbean	AI
11	Locale Display Names	Territories (North America)	Caribbean	DO
11	Locale Display Names	Territories (South America)	South America	SR
11	Locale Display Names	Territories (South America)	South America	VE
11	Locale Display Names	Territories (Africa)	Western Africa	GM
11	Locale Display Names	Territories (Africa)	Western Africa	LR
11	Locale Display Names	Territories (Africa)	Southern Africa	SZ
11	Locale Display Names	Territories (Europe)	Northern Europe	IE
11	Locale Display Names	Territories (Europe)	Northern Europe	SJ
11	Locale Display Names	Territories (Europe)	Western Europe	LU
11	Locale Display Names	Territories (Europe)	Western Europe	NL
11	Locale Display Names	Territories (Europe)	Eastern Europe	MD
