#Locale	Prov.	Unconf.	Missing	Path*
ii	1	0	0	//ldml/delimiters/alternateQuotationStart
ii	1	0	0	//ldml/delimiters/quotationEnd
ii	1	0	0	//ldml/delimiters/quotationStart
ii	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
ii	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
ii	1	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
ii	17	0	0	Totals
				
io	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
io	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
io	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
io	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
io	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
io	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
io	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
io	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
io	1	0	0	//ldml/dates/timeZoneNames/hourFormat
io	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
io	1	0	0	//ldml/dates/timeZoneNames/regionFormat
io	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
io	1	0	0	//ldml/delimiters/alternateQuotationEnd
io	1	0	0	//ldml/delimiters/alternateQuotationStart
io	1	0	0	//ldml/delimiters/quotationEnd
io	1	0	0	//ldml/delimiters/quotationStart
io	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
io	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
io	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
io	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
io	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
io	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
io	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
io	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
io	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
io	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
io	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
io	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
io	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
io	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
io	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
io	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
io	63	0	0	Totals
				
iu	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
iu	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
iu	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
iu	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
iu	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
iu	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
iu	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
iu	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
iu	1	0	0	//ldml/dates/timeZoneNames/hourFormat
iu	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
iu	1	0	0	//ldml/dates/timeZoneNames/regionFormat
iu	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
iu	1	0	0	//ldml/delimiters/alternateQuotationEnd
iu	1	0	0	//ldml/delimiters/alternateQuotationStart
iu	1	0	0	//ldml/delimiters/quotationEnd
iu	1	0	0	//ldml/delimiters/quotationStart
iu	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
iu	1	0	1	//ldml/localeDisplayNames/languages/language[@type='*']
iu	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
iu	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
iu	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
iu	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
iu	0	0	1	//ldml/localeDisplayNames/territories/territory[@type='*']
iu	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
iu	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
iu	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
iu	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
iu	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
iu	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
iu	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
iu	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
iu	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
iu	35	0	23	Totals
				
iu_Latn	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
iu_Latn	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
iu_Latn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
iu_Latn	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
iu_Latn	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
iu_Latn	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
iu_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
iu_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
iu_Latn	1	0	0	//ldml/dates/timeZoneNames/hourFormat
iu_Latn	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
iu_Latn	1	0	0	//ldml/dates/timeZoneNames/regionFormat
iu_Latn	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
iu_Latn	1	0	0	//ldml/delimiters/alternateQuotationEnd
iu_Latn	1	0	0	//ldml/delimiters/alternateQuotationStart
iu_Latn	1	0	0	//ldml/delimiters/quotationEnd
iu_Latn	1	0	0	//ldml/delimiters/quotationStart
iu_Latn	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
iu_Latn	3	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
iu_Latn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
iu_Latn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
iu_Latn	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
iu_Latn	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
iu_Latn	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
iu_Latn	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
iu_Latn	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
iu_Latn	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
iu_Latn	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
iu_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
iu_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
iu_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
iu_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
iu_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
iu_Latn	66	0	0	Totals
				
jbo	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
jbo	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
jbo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
jbo	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
jbo	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
jbo	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
jbo	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
jbo	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
jbo	1	0	0	//ldml/dates/timeZoneNames/hourFormat
jbo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
jbo	1	0	0	//ldml/dates/timeZoneNames/regionFormat
jbo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
jbo	1	0	0	//ldml/delimiters/alternateQuotationEnd
jbo	1	0	0	//ldml/delimiters/alternateQuotationStart
jbo	1	0	0	//ldml/delimiters/quotationEnd
jbo	1	0	0	//ldml/delimiters/quotationStart
jbo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
jbo	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
jbo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
jbo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
jbo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
jbo	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
jbo	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
jbo	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
jbo	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
jbo	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
jbo	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
jbo	63	0	0	Totals
				
jgo	7	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
jgo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
jgo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
jgo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
jgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
jgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
jgo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
jgo	18	0	0	Totals
				
jmc	5	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
jmc	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
jmc	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
jmc	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
jmc	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
jmc	1	0	0	//ldml/dates/timeZoneNames/hourFormat
jmc	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
jmc	1	0	0	//ldml/dates/timeZoneNames/regionFormat
jmc	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
jmc	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
jmc	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
jmc	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
jmc	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
jmc	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
jmc	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
jmc	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
jmc	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
jmc	31	0	0	Totals
				
kab	0	0	7	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
kab	0	0	1	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
kab	0	0	1	//ldml/dates/timeZoneNames/fallbackFormat
kab	0	0	1	//ldml/dates/timeZoneNames/gmtFormat
kab	0	0	1	//ldml/dates/timeZoneNames/gmtZeroFormat
kab	0	0	1	//ldml/dates/timeZoneNames/hourFormat
kab	0	0	1	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
kab	0	0	1	//ldml/dates/timeZoneNames/regionFormat
kab	0	0	2	//ldml/dates/timeZoneNames/regionFormat[@type='*']
kab	0	0	3	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
kab	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
kab	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
kab	0	0	3	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
kab	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']
kab	0	0	1	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
kab	0	0	1	//ldml/numbers/defaultNumberingSystem
kab	0	0	1	//ldml/numbers/otherNumberingSystems/native
kab	0	0	1	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
kab	0	0	1	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
kab	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/minusSign
kab	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/percentSign
kab	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/plusSign
kab	0	0	33	Totals
				
kaj	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
kaj	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
kaj	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
kaj	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
kaj	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
kaj	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
kaj	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
kaj	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
kaj	1	0	0	//ldml/dates/timeZoneNames/hourFormat
kaj	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
kaj	1	0	0	//ldml/dates/timeZoneNames/regionFormat
kaj	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
kaj	1	0	0	//ldml/delimiters/alternateQuotationEnd
kaj	1	0	0	//ldml/delimiters/alternateQuotationStart
kaj	1	0	0	//ldml/delimiters/quotationEnd
kaj	1	0	0	//ldml/delimiters/quotationStart
kaj	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
kaj	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
kaj	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
kaj	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
kaj	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
kaj	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
kaj	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
kaj	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
kaj	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
kaj	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
kaj	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
kaj	42	0	21	Totals
				
kam	5	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
kam	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
kam	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
kam	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
kam	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
kam	1	0	0	//ldml/dates/timeZoneNames/hourFormat
kam	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
kam	1	0	0	//ldml/dates/timeZoneNames/regionFormat
kam	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
kam	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
kam	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
kam	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
kam	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
kam	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
kam	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
kam	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
kam	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
kam	31	0	0	Totals
				
kcg	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
kcg	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
kcg	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
kcg	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
kcg	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
kcg	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
kcg	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
kcg	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
kcg	1	0	0	//ldml/dates/timeZoneNames/hourFormat
kcg	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
kcg	1	0	0	//ldml/dates/timeZoneNames/regionFormat
kcg	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
kcg	1	0	0	//ldml/delimiters/alternateQuotationEnd
kcg	1	0	0	//ldml/delimiters/alternateQuotationStart
kcg	1	0	0	//ldml/delimiters/quotationEnd
kcg	1	0	0	//ldml/delimiters/quotationStart
kcg	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
kcg	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
kcg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
kcg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
kcg	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
kcg	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
kcg	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
kcg	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
kcg	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
kcg	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
kcg	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
